2021-10-21 12:43:37.6434|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-21 12:43:39.8068|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-21 12:43:39.9640|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-21 12:43:40.0849|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-21 12:43:40.2754|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-21 12:43:43.1168|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-21 12:43:43.8834|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-21 12:43:44.0675|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-21 12:43:44.3556|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-21 12:43:44.5976|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-21 12:43:44.7576|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-21 12:43:44.8498|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-21 12:43:45.0043|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-21 12:43:46.2244|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-21 12:43:46.3103|DEBUG|SeleniumProj.Falconeri|country clicked...
