2021-10-22 12:44:47.7333|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-22 12:44:49.8395|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-22 12:44:49.9438|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-22 12:44:50.0191|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-22 12:44:50.1054|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-22 12:44:53.2744|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-22 12:44:53.9307|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-22 12:44:54.0707|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-22 12:44:54.1527|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-22 12:44:54.4569|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-22 12:44:54.6613|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-22 12:44:54.7347|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-22 12:44:54.8454|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-22 12:44:55.9205|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-22 12:44:55.9825|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-22 12:44:57.0358|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-22 12:44:57.1102|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
2021-10-22 12:44:58.1447|DEBUG|SeleniumProj.Falconeri|Logo button clicked...
2021-10-22 12:45:00.5791|DEBUG|SeleniumProj.Falconeri|Sub category button clicked...
2021-10-22 12:45:25.5282|DEBUG|SeleniumProj.Falconeri|Second sub category button clicked...
2021-10-22 12:45:25.5282|DEBUG|SeleniumProj.Falconeri|Test finished!
