2021-10-22 15:54:20.8436|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-22 15:54:23.0514|DEBUG|SeleniumProj.Falconeri|Already registered button clicked...
2021-10-22 15:54:23.1450|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-22 15:54:23.2178|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-22 15:54:23.2953|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-22 15:54:25.9937|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-22 15:54:26.5430|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-22 15:54:26.6888|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-22 15:54:26.7854|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-22 15:54:26.9660|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-22 15:54:27.0507|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-22 15:54:27.2389|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-22 15:54:27.3486|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-22 15:54:28.4176|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-22 15:54:28.5679|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-22 15:54:29.6257|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-22 15:54:29.6958|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
2021-10-22 15:54:31.0769|DEBUG|SeleniumProj.Falconeri|Logo button clicked...
2021-10-22 15:54:44.1586|DEBUG|SeleniumProj.Falconeri|Sub category button clicked...
2021-10-22 15:54:45.2011|FATAL|SeleniumProj.Falconeri|Exception: OpenQA.Selenium.NoSuchWindowException: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=95.0.4638.54)
   at OpenQA.Selenium.Remote.RemoteWebDriver.UnpackAndThrowOnError(Response errorResponse)
   at OpenQA.Selenium.Remote.RemoteWebDriver.Execute(String driverCommandToExecute, Dictionary`2 parameters)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(String mechanism, String value)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElementByXPath(String xpath)
   at OpenQA.Selenium.By.<>c__DisplayClass19_0.<XPath>b__0(ISearchContext context)
   at OpenQA.Selenium.By.FindElement(ISearchContext context)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(By by)
   at SeleniumProj.Falconeri.FindElement(By selector, Logger logger) in C:\Users\GrabusicT\Documents\SeleniumTesting\SeleniumAutomation\SeleniumProj\Falconeri.cs:line 48
