2021-10-22 12:49:16.2599|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-22 12:49:18.3997|DEBUG|SeleniumProj.Falconeri|Already registered button clicked...
2021-10-22 12:49:18.5004|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-22 12:49:18.5716|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-22 12:49:18.6593|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-22 12:49:21.2409|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-22 12:49:21.7495|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-22 12:49:21.8861|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-22 12:49:22.1131|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-22 12:49:22.2158|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-22 12:49:22.3824|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-22 12:49:22.4532|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-22 12:49:22.5479|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-22 12:49:23.6318|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-22 12:49:23.6853|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-22 12:49:24.7669|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-22 12:49:24.8408|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
2021-10-22 12:49:25.9704|DEBUG|SeleniumProj.Falconeri|Logo button clicked...
2021-10-22 12:49:28.3728|DEBUG|SeleniumProj.Falconeri|Sub category button clicked...
2021-10-22 12:49:31.2822|DEBUG|SeleniumProj.Falconeri|Second sub category button clicked...
2021-10-22 12:49:31.2822|DEBUG|SeleniumProj.Falconeri|Test finished!
