2021-10-26 14:14:52.2299|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-26 14:14:53.4647|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-26 14:14:53.5285|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-26 14:14:54.5200|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-26 14:14:54.5789|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-26 14:14:54.7138|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-26 14:14:54.8280|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-26 14:14:55.6824|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-26 14:14:55.7643|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-26 14:14:55.8684|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-26 14:14:55.9977|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-26 14:14:56.0845|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-26 14:14:56.1976|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-26 14:14:56.3424|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-26 14:14:56.7243|DEBUG|SeleniumProj.Falconeri|registration button clicked...
2021-10-26 14:15:00.5203|DEBUG|SeleniumProj.Falconeri|Test finished!
