2021-10-21 13:26:22.5273|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-21 13:26:24.6967|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-21 13:26:24.8438|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-21 13:26:24.9642|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-21 13:26:25.1508|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-21 13:26:27.7532|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-21 13:26:28.3509|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-21 13:26:28.5354|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-21 13:26:28.7370|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-21 13:26:28.8602|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-21 13:26:29.1161|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-21 13:26:29.2167|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-21 13:26:29.3387|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-21 13:26:30.5828|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-21 13:26:30.6716|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-21 13:26:31.7813|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-21 13:26:31.9275|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
2021-10-21 13:26:33.2218|DEBUG|SeleniumProj.Falconeri|Logo button clicked...
2021-10-21 13:26:34.2733|ERROR|SeleniumProj.Falconeri|No such element: By.XPath: .//*[@data-tab='#FAL_Women']] could be found.
