2021-10-26 08:40:20.0742|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-26 08:40:20.1709|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-26 08:40:21.1489|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-26 08:40:21.2199|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-26 08:40:21.3693|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-26 08:40:21.5568|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-26 08:40:22.6427|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-26 08:40:22.7683|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-26 08:40:22.9687|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-26 08:40:23.0381|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-26 08:40:23.1131|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-26 08:40:23.1905|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-26 08:40:23.2474|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-26 08:40:23.3194|DEBUG|SeleniumProj.Falconeri|registration button clicked...
