2021-10-21 12:36:15.3267|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-21 12:36:17.5019|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-21 12:36:17.6506|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-21 12:36:17.7563|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-21 12:36:17.9469|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-21 12:36:20.5394|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-21 12:36:21.1451|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-21 12:36:21.3466|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-21 12:36:21.6278|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-21 12:36:21.8692|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-21 12:36:22.0213|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-21 12:36:22.1135|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-21 12:36:22.2553|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-21 12:36:23.4740|DEBUG|SeleniumProj.Falconeri|State choosen...
