2021-10-25 08:40:06.7163|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-25 08:40:06.8246|DEBUG|SeleniumProj.Falconeri|Already registered button clicked...
2021-10-25 08:40:06.9193|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-25 08:40:07.0330|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-25 08:40:07.1278|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-25 08:40:27.1746|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-25 08:40:27.7449|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-25 08:40:27.9883|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-25 08:40:28.0840|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-25 08:40:28.4161|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-25 08:40:28.6315|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-25 08:40:28.7123|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-25 08:40:28.8190|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-25 08:40:29.9148|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-25 08:40:29.9704|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-25 08:40:31.0349|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-25 08:40:31.1323|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
