2021-10-22 14:12:55.2681|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-22 14:12:57.4299|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-22 14:12:57.6291|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-22 14:12:57.7083|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-22 14:12:57.8116|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-22 14:13:00.2332|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-22 14:13:01.0429|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-22 14:13:01.2263|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-22 14:13:01.3014|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-22 14:13:01.4096|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-22 14:13:01.7369|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-22 14:13:01.9935|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-22 14:13:02.1303|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-22 14:13:03.2510|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-22 14:13:03.4154|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-22 14:13:04.4326|FATAL|SeleniumProj.Falconeri|Exception: OpenQA.Selenium.NoSuchWindowException: no such window: window was already closed
  (Session info: chrome=95.0.4638.54)
  at OpenQA.Selenium.Remote.RemoteWebDriver.UnpackAndThrowOnError (OpenQA.Selenium.Remote.Response errorResponse) [0x00121] in <19027cc8501444099501b87290061165>:0 
  at OpenQA.Selenium.Remote.RemoteWebDriver.Execute (System.String driverCommandToExecute, System.Collections.Generic.Dictionary`2[TKey,TValue] parameters) [0x0003d] in <19027cc8501444099501b87290061165>:0 
  at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement (System.String mechanism, System.String value) [0x0001e] in <19027cc8501444099501b87290061165>:0 
  at OpenQA.Selenium.Remote.RemoteWebDriver.FindElementByXPath (System.String xpath) [0x00000] in <19027cc8501444099501b87290061165>:0 
  at OpenQA.Selenium.By+<>c__DisplayClass19_0.<XPath>b__0 (OpenQA.Selenium.ISearchContext context) [0x00000] in <19027cc8501444099501b87290061165>:0 
  at OpenQA.Selenium.By.FindElement (OpenQA.Selenium.ISearchContext context) [0x00000] in <19027cc8501444099501b87290061165>:0 
  at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement (OpenQA.Selenium.By by) [0x00019] in <19027cc8501444099501b87290061165>:0 
  at SeleniumProj.Falconeri.FindElement (OpenQA.Selenium.By selector, NLog.Logger logger) [0x00004] in /Users/SoldoA/Documents/GitHub/SeleniumAutomation/SeleniumProj/Falconeri.cs:48 
