2021-10-27 09:31:29.8930|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-27 09:31:31.0974|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-27 09:31:31.1612|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-27 09:31:32.1565|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-27 09:31:32.2223|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-27 09:31:32.3359|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-27 09:31:32.5084|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-27 09:31:33.4206|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-27 09:31:33.5802|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-27 09:31:33.6771|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-27 09:31:33.9105|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-27 09:31:34.1319|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-27 09:31:34.2306|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-27 09:31:34.3014|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-27 09:31:34.7116|DEBUG|SeleniumProj.Falconeri|registration button clicked...
