2021-10-27 13:39:30.5290|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-27 13:39:31.6892|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-27 13:39:31.7919|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-27 13:39:32.7075|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-27 13:39:32.7785|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-27 13:39:32.8752|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-27 13:39:32.9939|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-27 13:39:33.7687|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-27 13:39:33.8515|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-27 13:39:33.9423|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-27 13:39:34.0759|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-27 13:39:34.1497|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-27 13:39:34.2275|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-27 13:39:34.4360|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-27 13:39:34.8098|DEBUG|SeleniumProj.Falconeri|registration button clicked...
