2021-10-22 16:14:51.7021|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-22 16:14:51.7929|DEBUG|SeleniumProj.Falconeri|Already registered button clicked...
2021-10-22 16:14:51.8736|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-22 16:14:51.9673|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-22 16:14:52.0438|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-22 16:14:54.7624|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-22 16:14:55.3012|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-22 16:14:55.4365|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-22 16:14:55.5861|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-22 16:14:55.8075|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-22 16:14:56.0099|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-22 16:14:56.1236|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-22 16:14:56.2294|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-22 16:15:09.4327|FATAL|SeleniumProj.Falconeri|Exception: OpenQA.Selenium.WebDriverException: chrome not reachable
  (Session info: chrome=95.0.4638.54)
   at OpenQA.Selenium.Remote.RemoteWebDriver.UnpackAndThrowOnError(Response errorResponse)
   at OpenQA.Selenium.Remote.RemoteWebDriver.Execute(String driverCommandToExecute, Dictionary`2 parameters)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(String mechanism, String value)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElementByXPath(String xpath)
   at OpenQA.Selenium.By.<>c__DisplayClass19_0.<XPath>b__0(ISearchContext context)
   at OpenQA.Selenium.By.FindElement(ISearchContext context)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(By by)
   at SeleniumProj.Falconeri.FindElement(By selector, Logger logger) in C:\Users\GrabusicT\Documents\SeleniumTesting\SeleniumAutomation\SeleniumProj\Falconeri.cs:line 48
