2021-10-28 11:57:01.5740|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-28 11:57:02.3007|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-28 11:57:02.5690|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-28 11:57:02.6997|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-28 11:57:02.7864|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-28 11:57:05.8036|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-28 11:57:06.5923|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-28 11:57:06.7683|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-28 11:57:06.9209|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-28 11:57:07.2273|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-28 11:57:07.4108|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-28 11:57:07.4806|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-28 11:57:07.5794|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-28 11:57:07.8190|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-28 11:57:07.8767|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-28 11:57:20.2335|FATAL|SeleniumProj.Falconeri|Exception: OpenQA.Selenium.WebDriverException: chrome not reachable
  (Session info: chrome=95.0.4638.54)
   at OpenQA.Selenium.Remote.RemoteWebDriver.UnpackAndThrowOnError(Response errorResponse)
   at OpenQA.Selenium.Remote.RemoteWebDriver.Execute(String driverCommandToExecute, Dictionary`2 parameters)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(String mechanism, String value)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElementByXPath(String xpath)
   at OpenQA.Selenium.By.<>c__DisplayClass19_0.<XPath>b__0(ISearchContext context)
   at OpenQA.Selenium.By.FindElement(ISearchContext context)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(By by)
   at SeleniumProj.Falconeri.FindElement(By selector, Logger logger) in C:\Users\GrabusicT\Documents\SeleniumTesting\SeleniumAutomation\SeleniumProj\Falconeri.cs:line 85
