2021-10-25 16:29:02.9626|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-25 16:29:04.0009|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-25 16:29:04.5589|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-25 16:29:04.7297|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-25 16:29:04.9415|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-25 16:29:09.2399|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-25 16:29:10.1457|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-25 16:29:10.6186|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-25 16:29:10.8475|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-25 16:29:11.4154|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-25 16:29:11.6035|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-25 16:29:11.7474|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-25 16:29:11.9786|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-25 16:29:12.2991|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-25 16:29:12.3863|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-25 16:29:12.5693|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-25 16:29:12.6863|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
2021-10-25 16:29:13.8677|DEBUG|SeleniumProj.Falconeri|Logo button clicked...
2021-10-25 16:29:35.7813|DEBUG|SeleniumProj.Falconeri|Test finished!
