2021-10-26 08:30:24.9126|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-26 08:30:25.1648|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-26 08:30:25.8663|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-26 08:30:25.9381|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-26 08:30:26.1873|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-26 08:30:26.2711|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-26 08:30:27.4362|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-26 08:30:27.6187|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-26 08:30:27.6879|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-26 08:30:27.7557|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-26 08:30:27.8258|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-26 08:30:27.9024|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-26 08:30:27.9657|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-26 08:30:28.0380|DEBUG|SeleniumProj.Falconeri|registration button clicked...
