2021-10-26 14:06:58.5964|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-26 14:06:59.7499|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-26 14:06:59.8476|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-26 14:07:00.6797|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-26 14:07:00.8014|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-26 14:07:00.8935|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-26 14:07:01.0566|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-26 14:07:01.9440|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-26 14:07:02.0244|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-26 14:07:02.1441|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-26 14:07:02.2619|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-26 14:07:02.3486|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-26 14:07:02.4610|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-26 14:07:02.6072|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-26 14:07:02.9709|DEBUG|SeleniumProj.Falconeri|registration button clicked...
