2021-10-26 15:03:12.8985|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-26 15:03:14.3270|DEBUG|SeleniumProj.Falconeri|Email input selected...
2021-10-26 15:03:14.4528|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-26 15:03:15.5782|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-26 15:03:16.9143|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-26 15:03:16.9719|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-26 15:03:17.3206|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-26 15:03:17.4509|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-26 15:03:18.6991|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-26 15:03:18.9251|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-26 15:03:19.0865|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-26 15:03:19.3797|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-26 15:03:19.4672|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-26 15:03:19.5620|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-26 15:03:19.6341|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-26 15:03:23.0609|DEBUG|SeleniumProj.Falconeri|Month clicked...
2021-10-26 15:03:23.1916|DEBUG|SeleniumProj.Falconeri|Month choosen...
2021-10-26 15:03:23.3895|DEBUG|SeleniumProj.Falconeri|Day clicked...
2021-10-26 15:03:24.0038|DEBUG|SeleniumProj.Falconeri|Day choosen...
2021-10-26 15:03:24.1184|DEBUG|SeleniumProj.Falconeri|Year clicked...
2021-10-26 15:03:25.3293|DEBUG|SeleniumProj.Falconeri|Year choosen...
2021-10-26 15:03:25.3298|DEBUG|SeleniumProj.Falconeri|Test finished!
