2021-10-21 15:16:14.4465|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-21 15:16:16.6182|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-21 15:16:16.7693|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-21 15:16:16.8788|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-21 15:16:17.0719|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-21 15:16:19.9386|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-21 15:16:20.5834|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-21 15:16:20.7929|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-21 15:16:21.0842|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-21 15:16:21.3835|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-21 15:16:21.5134|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-21 15:16:21.6140|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-21 15:16:21.7804|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-21 15:16:22.9115|DEBUG|SeleniumProj.Falconeri|State choosen...
2021-10-21 15:16:22.9942|DEBUG|SeleniumProj.Falconeri|Country clicked...
2021-10-21 15:16:24.0846|DEBUG|SeleniumProj.Falconeri|Country choosen...
2021-10-21 15:16:24.2327|DEBUG|SeleniumProj.Falconeri|Save changes clicked...
2021-10-21 15:16:25.4447|DEBUG|SeleniumProj.Falconeri|Logo button clicked...
2021-10-21 15:16:27.8727|DEBUG|SeleniumProj.Falconeri|Sub category button clicked...
2021-10-21 15:16:29.7413|DEBUG|SeleniumProj.Falconeri|Second sub category button clicked...
