2021-10-22 13:12:52.5795|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-22 13:12:54.7101|DEBUG|SeleniumProj.Falconeri|Login button clicked...
2021-10-22 13:12:54.8108|DEBUG|SeleniumProj.Falconeri|Email field filled out...
2021-10-22 13:12:54.8793|DEBUG|SeleniumProj.Falconeri|Password field filled out...
2021-10-22 13:12:54.9574|DEBUG|SeleniumProj.Falconeri|Final Login button clicked...
2021-10-22 13:12:57.5764|DEBUG|SeleniumProj.Falconeri|Address button clicked...
2021-10-22 13:12:58.1718|DEBUG|SeleniumProj.Falconeri|Add address button clicked...
2021-10-22 13:12:58.3295|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-22 13:12:58.3999|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-22 13:12:58.5676|DEBUG|SeleniumProj.Falconeri|Street address entered...
2021-10-22 13:12:58.7691|DEBUG|SeleniumProj.Falconeri|City entered...
2021-10-22 13:12:59.0289|DEBUG|SeleniumProj.Falconeri|Postcode field entered...
2021-10-22 13:12:59.1940|DEBUG|SeleniumProj.Falconeri|State clicked...
2021-10-22 13:13:12.3971|FATAL|SeleniumProj.Falconeri|Exception: OpenQA.Selenium.WebDriverException: chrome not reachable
  (Session info: chrome=95.0.4638.54)
   at OpenQA.Selenium.Remote.RemoteWebDriver.UnpackAndThrowOnError(Response errorResponse)
   at OpenQA.Selenium.Remote.RemoteWebDriver.Execute(String driverCommandToExecute, Dictionary`2 parameters)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(String mechanism, String value)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElementByXPath(String xpath)
   at OpenQA.Selenium.By.<>c__DisplayClass19_0.<XPath>b__0(ISearchContext context)
   at OpenQA.Selenium.By.FindElement(ISearchContext context)
   at OpenQA.Selenium.Remote.RemoteWebDriver.FindElement(By by)
   at SeleniumProj.Falconeri.FindElement(By selector, Logger logger) in C:\Users\GrabusicT\Documents\SeleniumTesting\SeleniumAutomation\SeleniumProj\Falconeri.cs:line 48
