2021-10-27 13:37:24.8035|DEBUG|SeleniumProj.Falconeri|Language selected...
2021-10-27 13:37:25.9670|DEBUG|SeleniumProj.Falconeri|Email entered...
2021-10-27 13:37:26.0557|DEBUG|SeleniumProj.Falconeri|Register button clicked...
2021-10-27 13:37:26.9655|DEBUG|SeleniumProj.Falconeri|Number selector clicked...
2021-10-27 13:37:27.0354|DEBUG|SeleniumProj.Falconeri|Number choses
2021-10-27 13:37:27.1790|DEBUG|SeleniumProj.Falconeri|Phone number entered...
2021-10-27 13:37:27.2937|DEBUG|SeleniumProj.Falconeri|Go button clicked...
2021-10-27 13:37:28.0954|DEBUG|SeleniumProj.Falconeri|Gender selected...
2021-10-27 13:37:28.1750|DEBUG|SeleniumProj.Falconeri|First name entered...
2021-10-27 13:37:28.2956|DEBUG|SeleniumProj.Falconeri|Last name entered...
2021-10-27 13:37:28.4193|DEBUG|SeleniumProj.Falconeri|Password entered...
2021-10-27 13:37:28.5170|DEBUG|SeleniumProj.Falconeri|Repeated password entered...
2021-10-27 13:37:28.6806|DEBUG|SeleniumProj.Falconeri|Receving news choice selected...
2021-10-27 13:37:28.7644|DEBUG|SeleniumProj.Falconeri|Subscribing for Falconeri Loyalty...
2021-10-27 13:37:29.1588|DEBUG|SeleniumProj.Falconeri|registration button clicked...
2021-10-27 13:37:38.8058|DEBUG|SeleniumProj.Falconeri|Test finished!
